Line count,Response time,current time,app id
341,69.203,Konnichiwa from hello-edge-node-e1zri in edge-node,4
342,65.789,Konnichiwa from hello-edge-node-e1zri in edge-node,4
343,74.94800000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
344,68.715,Konnichiwa from hello-edge-node-e1zri in edge-node,4
345,80.529,Konnichiwa from hello-edge-node-e1zri in edge-node,4
346,81.098,Konnichiwa from hello-edge-node-e1zri in edge-node,4
347,67.65899999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
348,69.927,Konnichiwa from hello-edge-node-e1zri in edge-node,4
349,78.746,Konnichiwa from hello-edge-node-e1zri in edge-node,4
350,66.744,Konnichiwa from hello-edge-node-e1zri in edge-node,4
351,83.419,Konnichiwa from hello-edge-node-e1zri in edge-node,4
352,68.708,Konnichiwa from hello-edge-node-e1zri in edge-node,4
353,68.838,Konnichiwa from hello-edge-node-e1zri in edge-node,4
354,80.687,Konnichiwa from hello-edge-node-e1zri in edge-node,4
355,74.95100000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
356,68.677,Konnichiwa from hello-edge-node-e1zri in edge-node,4
357,74.729,Konnichiwa from hello-edge-node-e1zri in edge-node,4
358,79.29799999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
359,83.86399999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
360,75.242,Konnichiwa from hello-edge-node-e1zri in edge-node,4
361,80.61699999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
362,66.715,Konnichiwa from hello-edge-node-e1zri in edge-node,4
363,77.81200000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
364,67.658,Konnichiwa from hello-edge-node-e1zri in edge-node,4
365,71.31700000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
366,84.18299999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
367,71.68599999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
368,67.30600000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
369,71.70100000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
370,73.26100000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
371,75.761,Konnichiwa from hello-edge-node-e1zri in edge-node,4
372,72.783,Konnichiwa from hello-edge-node-e1zri in edge-node,4
373,71.892,Konnichiwa from hello-edge-node-e1zri in edge-node,4
374,67.575,Konnichiwa from hello-edge-node-e1zri in edge-node,4
375,68.20700000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
376,68.92,Konnichiwa from hello-edge-node-e1zri in edge-node,4
377,81.77199999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
378,69.21,Konnichiwa from hello-edge-node-e1zri in edge-node,4
379,75.339,Konnichiwa from hello-edge-node-e1zri in edge-node,4
380,76.95,Konnichiwa from hello-edge-node-e1zri in edge-node,4
381,68.908,Konnichiwa from hello-edge-node-e1zri in edge-node,4
382,81.82300000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
383,77.295,Konnichiwa from hello-edge-node-e1zri in edge-node,4
384,68.508,Konnichiwa from hello-edge-node-e1zri in edge-node,4
385,67.76,Konnichiwa from hello-edge-node-e1zri in edge-node,4
386,68.293,Konnichiwa from hello-edge-node-e1zri in edge-node,4
387,69.78399999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
388,77.252,Konnichiwa from hello-edge-node-e1zri in edge-node,4
389,74.23599999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
390,72.245,Konnichiwa from hello-edge-node-e1zri in edge-node,4
391,66.426,Konnichiwa from hello-edge-node-e1zri in edge-node,4
392,65.21499999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
393,76.904,Konnichiwa from hello-edge-node-e1zri in edge-node,4
394,75.261,Konnichiwa from hello-edge-node-e1zri in edge-node,4
395,78.78,Konnichiwa from hello-edge-node-e1zri in edge-node,4
